Time,Temp,Humi,Motor Temp,XVal,YVal,ZVal,Vibe,Count
1729.349999999905,21.3,28.6,34.17,0.0,58.86,58.86,39.0,632.0
1729.619999999905,21.3,28.7,33.92,107.91,0.0,353.16,153.0,632.0
1729.889999999905,21.3,28.7,34.17,107.91,176.58,117.72,134.0,632.0
1730.159999999905,21.3,28.7,34.17,58.86,0.0,49.05,35.0,633.0
1730.429999999905,21.3,28.7,34.17,0.0,0.0,58.86,19.0,633.0
1730.699999999905,21.3,28.7,33.92,58.86,58.86,176.58,98.0,633.0
1730.969999999905,21.3,28.7,33.92,235.44,166.77,176.58,192.0,633.0
1731.239999999905,21.3,28.7,33.92,107.91,58.86,117.72,94.0,633.0
1731.509999999905,21.3,28.7,34.43,0.0,58.86,58.86,39.0,633.0
1731.779999999905,21.3,28.7,34.43,58.86,0.0,58.86,39.0,633.0
1732.049999999905,21.3,28.7,34.43,0.0,58.86,58.86,39.0,633.0
1732.319999999905,21.3,28.7,34.17,0.0,0.0,0.0,0.0,633.0
1732.5899999999049,21.3,28.7,34.17,284.49,343.35,166.77,264.0,633.0
1732.8599999999049,21.3,28.7,34.17,0.0,58.86,0.0,19.0,634.0
1733.1299999999048,21.3,28.7,34.17,0.0,58.86,58.86,39.0,634.0
1733.3999999999048,21.3,28.7,33.92,58.86,0.0,117.72,58.0,634.0
1733.6699999999048,21.3,28.6,34.17,235.44,284.49,176.58,232.0,634.0
1733.9399999999048,21.3,28.6,34.17,58.86,0.0,235.44,98.0,634.0
1734.2099999999048,21.3,28.6,34.43,0.0,58.86,58.86,39.0,634.0
1734.4799999999047,21.3,28.6,34.43,0.0,0.0,58.86,19.0,634.0
1734.7499999999047,21.3,28.6,34.17,0.0,0.0,0.0,0.0,634.0
1735.0199999999047,21.3,28.6,34.17,0.0,117.72,166.77,94.0,634.0
1735.2899999999047,21.3,28.6,33.92,58.86,58.86,225.63,114.0,634.0
1735.5599999999047,21.3,28.6,34.17,58.86,0.0,0.0,19.0,635.0
1735.8299999999047,21.3,28.7,33.92,0.0,0.0,0.0,0.0,635.0
1736.0999999999046,21.3,28.7,33.92,0.0,58.86,166.77,75.0,635.0
1736.3699999999046,21.3,28.7,34.17,176.58,58.86,166.77,134.0,635.0
1736.6399999999046,21.3,28.7,33.92,58.86,107.91,117.72,94.0,635.0
1736.9099999999046,21.3,28.7,34.43,0.0,58.86,58.86,39.0,635.0
1737.1799999999046,21.3,28.7,34.43,0.0,0.0,58.86,19.0,635.0
1737.4499999999045,21.3,28.7,34.43,0.0,58.86,58.86,39.0,635.0
1737.7199999999045,21.3,28.7,34.17,117.72,58.86,49.05,75.0,635.0
1737.9899999999045,21.3,28.7,34.17,58.86,58.86,58.86,58.0,635.0
1738.2599999999045,21.3,28.7,34.17,0.0,0.0,49.05,16.0,636.0
1738.5299999999045,21.3,28.7,33.92,0.0,0.0,0.0,0.0,636.0
1738.7999999999045,21.3,28.7,34.17,58.86,0.0,235.44,98.0,636.0
1739.0699999999044,21.3,28.7,34.17,461.07,0.0,49.05,170.0,636.0
1739.3399999999044,21.3,28.7,34.17,176.58,0.0,49.05,75.0,636.0
1739.6099999999044,21.3,28.7,34.43,0.0,0.0,58.86,19.0,636.0
1739.8799999999044,21.3,28.6,34.43,0.0,0.0,58.86,19.0,636.0
1740.1499999999044,21.3,28.6,34.43,0.0,58.86,0.0,19.0,636.0
1740.4199999999043,21.3,28.6,34.17,58.86,0.0,58.86,39.0,636.0
1740.6899999999043,21.3,28.6,34.43,235.44,58.86,107.91,134.0,636.0
1740.9599999999043,21.3,28.6,34.17,0.0,0.0,0.0,0.0,637.0
1741.2299999999043,21.3,28.6,33.92,0.0,0.0,0.0,0.0,637.0
1741.4999999999043,21.3,28.6,34.17,58.86,58.86,176.58,98.0,637.0
1741.7699999999043,21.3,28.7,34.17,58.86,0.0,0.0,19.0,637.0
1742.0399999999042,21.3,28.7,34.17,0.0,58.86,176.58,78.0,637.0
1742.3099999999042,21.3,28.7,34.68,0.0,0.0,58.86,19.0,637.0
1742.5799999999042,21.3,28.7,34.43,0.0,58.86,58.86,39.0,637.0
1742.8499999999042,21.3,28.7,34.68,0.0,58.86,58.86,39.0,637.0
1743.1199999999042,21.3,28.7,34.17,166.77,58.86,176.58,134.0,637.0
1743.3899999999041,21.3,28.7,34.17,176.58,58.86,461.07,232.0,637.0
1743.6599999999041,21.3,28.7,34.17,0.0,0.0,0.0,0.0,638.0
1743.929999999904,21.3,28.6,33.92,0.0,58.86,0.0,19.0,638.0
1744.199999999904,21.3,28.6,33.92,117.72,0.0,49.05,55.0,638.0
1744.469999999904,21.3,28.6,34.43,176.58,107.91,49.05,111.0,638.0
1744.739999999904,21.3,28.6,34.17,58.86,58.86,0.0,39.0,638.0
1745.009999999904,21.3,28.6,34.68,0.0,58.86,58.86,39.0,638.0
1745.279999999904,21.3,28.6,34.68,0.0,58.86,58.86,39.0,638.0
1745.549999999904,21.3,28.6,34.43,0.0,58.86,58.86,39.0,638.0
1745.819999999904,21.3,28.6,33.92,58.86,0.0,58.86,39.0,638.0
1746.089999999904,21.3,28.6,34.17,58.86,294.3,58.86,137.0,638.0
1746.359999999904,21.3,28.6,33.92,0.0,58.86,49.05,35.0,639.0
1746.629999999904,21.3,28.6,34.17,58.86,0.0,0.0,19.0,639.0
1746.899999999904,21.3,28.6,34.17,117.72,58.86,117.72,98.0,639.0
1747.169999999904,21.3,28.6,34.68,981.0,107.91,353.16,480.0,639.0
1747.4399999999039,21.3,28.6,33.92,176.58,58.86,451.26,228.0,639.0
1747.7099999999039,21.3,28.6,34.43,58.86,58.86,0.0,39.0,639.0
1747.9799999999038,21.3,28.6,34.68,0.0,0.0,0.0,0.0,639.0
1748.2499999999038,21.3,28.6,34.68,0.0,58.86,58.86,39.0,639.0
1748.5199999999038,21.3,28.6,33.92,58.86,58.86,117.72,78.0,639.0
1748.7899999999038,21.3,28.6,34.68,58.86,235.44,117.72,137.0,639.0
1749.0599999999038,21.3,28.6,33.92,58.86,58.86,107.91,75.0,639.0
1749.3299999999037,21.3,28.6,34.17,58.86,58.86,0.0,39.0,640.0
1749.5999999999037,21.3,28.6,34.43,0.0,0.0,58.86,19.0,640.0
1749.8699999999037,21.3,28.6,34.43,117.72,0.0,49.05,55.0,640.0
1750.1399999999037,21.3,28.6,34.68,58.86,107.91,696.51,287.0,640.0
1750.4099999999037,21.3,28.6,34.43,58.86,0.0,0.0,19.0,640.0
1750.6799999999037,21.3,28.6,34.43,58.86,0.0,49.05,35.0,640.0
1750.9499999999036,21.3,28.6,34.68,58.86,58.86,58.86,58.0,640.0
1751.2199999999036,21.3,28.6,34.68,0.0,0.0,58.86,19.0,640.0
1751.4899999999036,21.3,28.6,34.43,176.58,58.86,107.91,114.0,640.0
1751.7599999999036,21.3,28.6,34.17,58.86,176.58,117.72,117.0,640.0
1752.0299999999036,21.3,28.6,34.17,58.86,0.0,0.0,19.0,641.0
1752.2999999999035,21.3,28.6,34.43,58.86,0.0,0.0,19.0,641.0
1752.5699999999035,21.3,28.6,34.43,58.86,0.0,117.72,58.0,641.0
1752.8399999999035,21.3,28.6,34.68,0.0,58.86,166.77,75.0,641.0
1753.1099999999035,21.3,28.6,34.68,0.0,0.0,0.0,0.0,641.0
1753.3799999999035,21.3,28.6,34.68,0.0,58.86,49.05,35.0,641.0
1753.6499999999035,21.3,28.6,34.68,0.0,0.0,0.0,0.0,641.0
1753.9199999999034,21.3,28.6,34.68,0.0,0.0,0.0,0.0,641.0
1754.1899999999034,21.3,28.6,34.68,107.91,117.72,235.44,153.0,641.0
1754.4599999999034,21.3,28.6,34.17,58.86,568.98,235.44,287.0,641.0
1754.7299999999034,21.3,28.7,34.17,58.86,58.86,0.0,39.0,642.0
1754.9999999999034,21.3,28.7,34.43,58.86,58.86,58.86,58.0,642.0
1755.2699999999033,21.3,28.7,34.68,58.86,58.86,117.72,78.0,642.0
1755.5399999999033,21.3,28.7,34.68,117.72,58.86,58.86,78.0,642.0
1755.8099999999033,21.3,28.7,34.68,0.0,0.0,49.05,16.0,642.0
1756.0799999999033,21.3,28.7,34.68,0.0,0.0,0.0,0.0,642.0
1756.3499999999033,21.3,28.7,34.68,0.0,0.0,58.86,19.0,642.0
1756.6199999999033,21.3,28.7,34.68,0.0,0.0,0.0,0.0,642.0
1756.8899999999032,21.3,28.7,34.68,166.77,0.0,49.05,71.0,642.0
1757.1599999999032,21.3,28.7,34.43,117.72,176.58,117.72,137.0,642.0
1757.4299999999032,21.3,28.7,34.17,58.86,0.0,0.0,19.0,643.0
1757.6999999999032,21.3,28.7,34.43,58.86,58.86,0.0,39.0,643.0
1757.9699999999032,21.3,28.7,34.68,0.0,117.72,176.58,98.0,643.0
1758.2399999999031,21.3,28.7,34.68,58.86,343.35,107.91,170.0,643.0
1758.5099999999031,21.3,28.7,34.93,0.0,0.0,0.0,0.0,643.0
1758.779999999903,21.3,28.6,34.93,0.0,0.0,0.0,0.0,643.0
1759.049999999903,21.3,28.6,34.68,58.86,0.0,0.0,19.0,643.0
1759.319999999903,21.3,28.6,34.43,0.0,58.86,0.0,19.0,643.0
1759.589999999903,21.3,28.6,34.68,58.86,58.86,235.44,117.0,643.0
1759.859999999903,21.3,28.6,34.43,58.86,176.58,58.86,98.0,643.0
1760.129999999903,21.3,28.6,34.43,58.86,0.0,58.86,39.0,644.0
1760.399999999903,21.3,28.6,34.68,0.0,0.0,0.0,0.0,644.0
1760.669999999903,21.3,28.6,34.68,0.0,0.0,58.86,19.0,644.0
1760.939999999903,21.3,28.7,34.93,235.44,117.72,166.77,173.0,644.0
1761.209999999903,21.3,28.7,34.68,0.0,58.86,0.0,19.0,644.0
1761.479999999903,21.3,28.7,34.68,0.0,0.0,0.0,0.0,644.0
1761.749999999903,21.3,28.7,34.68,58.86,0.0,49.05,35.0,644.0
1762.019999999903,21.3,28.7,34.68,58.86,0.0,0.0,19.0,644.0
1762.2899999999029,21.3,28.7,34.68,0.0,0.0,284.49,94.0,644.0
1762.5599999999029,21.3,28.7,34.43,107.91,58.86,49.05,71.0,644.0
1762.8299999999028,21.3,28.7,34.43,0.0,0.0,58.86,19.0,645.0
1763.0999999999028,21.3,28.7,34.68,58.86,58.86,0.0,39.0,645.0
1763.3699999999028,21.3,28.7,34.68,117.72,176.58,117.72,137.0,645.0
1763.6399999999028,21.3,28.7,34.93,58.86,0.0,166.77,75.0,645.0
1763.9099999999028,21.3,28.7,34.68,0.0,58.86,0.0,19.0,645.0
